filename,compressed,uncompressed
com/dynamo/gamesys/proto/TextureSetProto$TextureSet$Builder.class,14451,48774
com/fasterxml/jackson/core/json/UTF8StreamJsonParser.class,23524,48746
com/dynamo/gamesys/proto/Gui$NodeDesc.class,17975,48363
com/sun/xml/bind/v2/schemagen/xmlschema/xmlschema-for-jaxb.rng,8577,47611
com/amazonaws/partitions/endpoints.json,2722,47088
com/amazonaws/services/s3/AbstractAmazonS3.class,8070,46858
com/fasterxml/jackson/databind/introspect/JacksonAnnotationIntrospector.class,14248,46754
com/fasterxml/jackson/databind/ObjectReader.class,12281,46118
com/dynamo/bob/bundle/BundleHelper.class,20920,46095
libexec/x86_64-linux/oggz-validate,12237,46040
com/dynamo/scriptdoc/proto/ScriptDoc$Element$Builder.class,13223,45537
org/codehaus/jackson/map/deser/BeanDeserializerFactory.class,12830,44048
com/google/protobuf/DescriptorProtos$FileOptions$Builder.class,12044,43835
libexec/x86_64-linux/libogg.so,20921,43288
com/dynamo/gameobject/proto/GameObject$CollectionDesc$Builder.class,11395,42980
builtins/assets/meshes/sphere.dae,8420,42121
com/amazonaws/http/AmazonHttpClient$RequestExecutor.class,17004,42054
com/dynamo/input/proto/Input$InputBinding$Builder.class,10832,41522
com/fasterxml/jackson/databind/ser/BasicSerializerFactory.class,11519,41455
javax/vecmath/Matrix4d.class,16540,41153
com/dynamo/graphics/proto/Graphics$ShaderDesc$ShaderReflection$Builder.class,11008,40991
com/sun/jna/Structure.class,18056,39497
com/fasterxml/jackson/core/json/ReaderBasedJsonParser.class,18999,39106
google/protobuf/descriptor.proto,11724,38497
com/fasterxml/jackson/databind/DeserializationContext.class,11059,38352
com/dynamo/bob/Bob.class,18162,37962
com/sun/xml/bind/v2/runtime/JAXBContextImpl.class,14012,37867
com/dynamo/bob/meta.properties,9134,37825
org/apache/commons/configuration2/tree/InMemoryNodeModel.class,9525,37751
com/dynamo/gamesys/proto/Tile$TileSet$Builder.class,11453,37462
org/apache/commons/io/FileUtils.class,15083,37421
com/dynamo/gamesys/proto/Sprite$SpriteDesc$Builder.class,11076,37366
com/amazonaws/services/s3/internal/crypto/S3CryptoModuleBase.class,13132,37318
com/dynamo/bob/pipeline/ExtenderUtil.class,16288,37275
com/fasterxml/jackson/core/json/UTF8DataInputJsonParser.class,18099,37161
javax/vecmath/Matrix4f.class,15463,37124
com/sun/xml/bind/v2/model/impl/ClassInfoImpl.class,14639,36787
org/codehaus/jackson/impl/Utf8StreamParser.class,17738,36560
com/amazonaws/services/s3/transfer/TransferManager.class,12440,36306
com/sun/xml/bind/v2/schemagen/XmlSchemaGenerator$Namespace.class,12326,36253
org/apache/http/impl/client/cache/CachingHttpClient.class,12968,35785
com/dynamo/particle/proto/Particle$Emitter.class,12829,35770
com/fasterxml/jackson/databind/type/TypeFactory.class,11444,35709
com/dynamo/bob/font/Fontc.class,18016,35686
org/openmali/vecmath2/Matrix4f.class,12724,35556
com/google/protobuf/DescriptorProtos$EnumDescriptorProto$Builder.class,9455,35171
com/dynamo/gameobject/proto/GameObject$EmbeddedInstanceDesc$Builder.class,10292,35007
org/codehaus/jackson/map/deser/BeanDeserializer.class,12681,34975
com/dynamo/gameobject/proto/GameObject$ComponentDesc$Builder.class,10038,34895
com/dynamo/gameobject/proto/GameObject$InstanceDesc$Builder.class,10289,34714
com/google/protobuf/Api$Builder.class,10129,34698
com/dynamo/rig/proto/Rig$Material.class,12229,34661
com/sun/jna/platform/unix/X11.class,9601,34550
org/apache/http/impl/client/cache/CachingExec.class,12301,33765
org/antlr/v4/runtime/atn/ParserATNSimulator.class,14445,33749
com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.class,11094,33605
com/dynamo/bob/pipeline/ShaderProgramBuilder.class,12912,33581
com/fasterxml/jackson/databind/ser/BeanSerializerFactory.class,10548,33570
com/fasterxml/jackson/databind/introspect/AnnotatedClass.class,11636,33532
org/codehaus/jackson/map/deser/BasicDeserializerFactory.class,9109,33463
com/google/protobuf/DescriptorProtos$FileOptions.class,10987,33410
com/dynamo/bob/pipeline/GuiBuilder.class,12950,33301
org/openmali/vecmath2/MatrixMxNf.class,14767,33107
com/dynamo/bob/bundle/AndroidBundler.class,15463,32932
com/fasterxml/jackson/databind/ser/std/MapSerializer.class,10833,32837
org/codehaus/jackson/map/ser/BasicSerializerFactory.class,9254,32832
com/dynamo/gameobject/proto/GameObject$CollectionInstanceDesc$Builder.class,9485,32830
com/dynamo/rig/proto/Rig$Mesh$Builder.class,10077,32485
com/fasterxml/jackson/databind/DeserializationConfig.class,7684,32399
org/apache/commons/configuration2/AbstractConfiguration.class,11134,32255
com/dynamo/bob/pipeline/antlr/glsl/GLSLParserBaseListener.class,4422,32199
com/dynamo/gamesys/proto/Gui$SceneDesc.class,10609,32192
javax/vecmath/Matrix3d.class,15289,32141
com/google/protobuf/DescriptorProtos$FileDescriptorProto.class,10079,32047
org/yaml/snakeyaml/scanner/ScannerImpl.class,14648,31989
builtins/assets/images/logo/logo_blue_256.png,31705,31777
com/dynamo/gamesys/proto/Label$LabelDesc$Builder.class,9525,31678
com/dynamo/gamesys/proto/TextureSetProto$TextureSet.class,11363,31667
com/fasterxml/jackson/databind/SerializationConfig.class,7959,31514
com/google/protobuf/Type$Builder.class,9317,31465
com/dynamo/render/proto/Font$GlyphBank$Builder.class,9606,31291
com/sun/jna/platform/win32/WinNT.class,9994,31255
